,sequence_index,entry_point,entry_datetime,exit_point,exit_datetime,station_id,station_name,station_lat,station_lon,min_distance_km,model_name,window,split,pc
2349,122,[-10.3255  -9.9845],2009-07-22 10:25:33.641,[-10.3255  -9.9845],2009-07-22 10:25:33.641,AS00Q,ASCENSION ISLAND,-7.95,-14.399999999999977,552.0111786388372,tw48-30dBG_In-C,14,val,98
2350,203,[  38.9486 -111.5578],2009-08-06 17:43:10.522,[  38.9486 -111.5578],2009-08-06 17:43:10.522,BC840,BOULDER,40.0,-105.30000000000001,549.5714060121292,tw48-30dBG_In-C,14,val,98
2351,203,[ 29.6188 -89.6327],2009-08-06 16:07:44.480,[ 29.6188 -89.6327],2009-08-06 16:07:44.480,EG931,EGLIN AFB,30.5,-86.5,316.9996783258152,tw48-30dBG_In-C,14,val,98
2352,420,[ 13.5844 165.2546],2009-09-21 22:55:57.962,[  6.1312 163.6658],2009-09-21 22:58:00.842,KJ609,KWAJALEIN,9.0,167.2,503.4730429227222,tw48-30dBG_In-C,14,val,98
2353,453,[ 13.5951 169.0737],2009-09-27 22:40:27.560,[  6.142  167.4848],2009-09-27 22:42:30.440,KJ609,KWAJALEIN,9.0,167.2,319.34192516836106,tw48-30dBG_In-C,14,val,98
2354,403,[32.8614 28.4426],2009-09-18 08:16:21.650,[32.8614 28.4426],2009-09-18 08:16:21.650,NI135,NICOSIA,35.03,33.16,497.41020139241937,tw48-30dBG_In-C,14,val,98
2355,457,[ 36.464  -70.3771],2009-09-28 14:54:13.429,[ 36.464  -70.3771],2009-09-28 14:54:13.429,WP937,WALLOPS IS,37.9,-75.5,481.03197271250406,tw48-30dBG_In-C,14,val,98
2356,320,[  39.2188 -110.3729],2009-12-01 17:35:12.910,[  39.2188 -110.3729],2009-12-01 17:35:12.910,BC840,BOULDER,40.0,-105.30000000000001,443.10323053238335,tw48-30dBG_In-C,15,val,98
2357,389,[  38.9136 -110.3983],2009-12-14 17:34:43.549,[  38.9136 -110.3983],2009-12-14 17:34:43.549,BC840,BOULDER,40.0,-105.30000000000001,453.998905516073,tw48-30dBG_In-C,15,val,98
2358,114,[ 29.3737 -81.4694],2009-10-22 15:32:15.750,[ 29.3737 -81.4694],2009-10-22 15:32:15.750,EG931,EGLIN AFB,30.5,-86.5,500.607997348756,tw48-30dBG_In-C,15,val,98
2359,320,[ 28.1348 -88.9118],2009-12-01 16:00:15.764,[ 28.1348 -88.9118],2009-12-01 16:00:15.764,EG931,EGLIN AFB,30.5,-86.5,351.89286349556266,tw48-30dBG_In-C,15,val,98
2360,389,[ 29.6428 -88.4628],2009-12-14 15:59:16.402,[ 29.6428 -88.4628],2009-12-14 15:59:16.402,EG931,EGLIN AFB,30.5,-86.5,211.55985962531472,tw48-30dBG_In-C,15,val,98
2361,269,[ 40.7361 129.398 ],2009-11-22 01:37:48.610,[ 33.3173 127.2331],2009-11-22 01:39:51.490,IC437,I-CHEON,37.14,127.54,425.9776587434358,tw48-30dBG_In-C,15,val,98
2362,269,[ 33.3173 127.2331],2009-11-22 01:39:51.490,[ 33.3173 127.2331],2009-11-22 01:39:51.490,JJ433,JEJU,33.43,126.3,87.54805767909974,tw48-30dBG_In-C,15,val,98
2363,197,[  6.6302 169.9014],2009-11-08 22:32:00.465,[  6.6302 169.9014],2009-11-08 22:32:00.465,KJ609,KWAJALEIN,9.0,167.2,397.4735166043369,tw48-30dBG_In-C,15,val,98
2364,322,[ 12.9909 169.5867],2009-12-01 22:36:27.390,[  5.5385 167.997 ],2009-12-01 22:38:30.270,KJ609,KWAJALEIN,9.0,167.2,394.8102127644017,tw48-30dBG_In-C,15,val,98
2365,269,[-18.7338 115.6199],2009-11-22 01:54:10.400,[-26.1656 113.88  ],2009-11-22 01:56:13.280,LM42B,LEARMONTH,-21.8,114.1,375.9938800076783,tw48-30dBG_In-C,15,val,98
2366,120,[-25.4551  23.2895],2009-10-26 07:59:38.318,[-32.8737  21.4005],2009-10-26 08:01:41.198,LV12P,LOUISVALE,-28.5,21.2,396.849822782381,tw48-30dBG_In-C,15,val,98
2367,459,[-26.5583  21.6097],2009-12-27 08:04:13.576,[-26.5583  21.6097],2009-12-27 08:04:13.576,LV12P,LOUISVALE,-28.5,21.2,219.65381361988744,tw48-30dBG_In-C,15,val,98
2368,120,[33.9501 36.6489],2009-10-26 07:43:17.723,[33.9501 36.6489],2009-10-26 07:43:17.723,NI135,NICOSIA,35.03,33.16,341.53476400310376,tw48-30dBG_In-C,15,val,98
2369,459,[32.9303 34.9518],2009-12-27 07:47:51.541,[32.9303 34.9518],2009-12-27 07:47:51.541,NI135,NICOSIA,35.03,33.16,286.00600047179546,tw48-30dBG_In-C,15,val,98
2370,130,[  32.6965 -118.2311],2009-10-27 18:01:45.755,[  32.6965 -118.2311],2009-10-27 18:01:45.755,PA836,PT ARGUELLO,34.8,-120.5,314.16775771260654,tw48-30dBG_In-C,15,val,98
2371,63,[ 37.2397 -70.0861],2009-10-11 14:53:13.030,[ 37.2397 -70.0861],2009-10-11 14:53:13.030,WP937,WALLOPS IS,37.9,-75.5,482.69422856987956,tw48-30dBG_In-C,15,val,98
2372,114,[ 36.8021 -79.4578],2009-10-22 15:30:12.870,[ 36.8021 -79.4578],2009-10-22 15:30:12.870,WP937,WALLOPS IS,37.9,-75.5,370.49149904743985,tw48-30dBG_In-C,15,val,98
2373,150,[ 35.8168 -73.9715],2009-10-31 15:07:13.980,[ 35.8168 -73.9715],2009-10-31 15:07:13.980,WP937,WALLOPS IS,37.9,-75.5,268.59856013897803,tw48-30dBG_In-C,15,val,98
2374,182,[39.1487 27.3226],2010-02-02 08:22:47.230,[39.1487 27.3226],2010-02-02 08:22:47.230,AT138,ATHENS,38.0,23.5,355.9724352793195,tw48-30dBG_In-C,16,val,98
2375,359,[  38.0278 -101.2717],2010-03-04 16:55:13.343,[  38.0278 -101.2717],2010-03-04 16:55:13.343,BC840,BOULDER,40.0,-105.30000000000001,411.29800445900236,tw48-30dBG_In-C,16,val,98
2376,456,[  37.823  -107.0785],2010-03-21 17:17:43.618,[  37.823  -107.0785],2010-03-21 17:17:43.618,BC840,BOULDER,40.0,-105.30000000000001,286.82543597763095,tw48-30dBG_In-C,16,val,98
2377,456,[ 28.5407 -85.0903],2010-03-21 15:42:16.471,[ 28.5407 -85.0903],2010-03-21 15:42:16.471,EG931,EGLIN AFB,30.5,-86.5,257.0345419021256,tw48-30dBG_In-C,16,val,98
2378,81,[ 21.145 109.324],2010-01-15 02:41:27.642,[ 21.145 109.324],2010-01-15 02:41:27.642,HA419,HAINAN,19.4,109.0,196.95622405835087,tw48-30dBG_In-C,16,val,98
2379,289,[  5.4047 169.9584],2010-02-20 22:28:30.337,[  5.4047 169.9584],2010-02-20 22:28:30.337,KJ609,KWAJALEIN,9.0,167.2,502.38467720505986,tw48-30dBG_In-C,16,val,98
2380,347,[ 12.5914 169.5552],2010-03-02 22:33:57.756,[  5.1387 167.9704],2010-03-02 22:36:00.636,KJ609,KWAJALEIN,9.0,167.2,437.6897782642008,tw48-30dBG_In-C,16,val,98
2381,232,[-27.1113  17.7297],2010-02-11 08:18:10.337,[-27.1113  17.7297],2010-02-11 08:18:10.337,LV12P,LOUISVALE,-28.5,21.2,374.6048114112407,tw48-30dBG_In-C,16,val,98
2382,373,[-24.2188  33.4198],2010-03-07 07:16:43.677,[-24.2188  33.4198],2010-03-07 07:16:43.677,MU12K,MADIMBO,-22.39,30.88,329.5699270622242,tw48-30dBG_In-C,16,val,98
2383,447,[-24.6806  33.2429],2010-03-20 07:16:43.373,[-24.6806  33.2429],2010-03-20 07:16:43.373,MU12K,MADIMBO,-22.39,30.88,350.5519368787039,tw48-30dBG_In-C,16,val,98
2384,232,[39.6867 33.1375],2010-02-11 07:59:47.297,[32.4397 31.0664],2010-02-11 08:01:47.297,NI135,NICOSIA,35.03,33.16,347.0226459034955,tw48-30dBG_In-C,16,val,98
2385,262,[  32.8242 -121.5117],2010-02-15 18:12:15.906,[  32.8242 -121.5117],2010-02-15 18:12:15.906,PA836,PT ARGUELLO,34.8,-120.5,238.75124645251245,tw48-30dBG_In-C,16,val,98
2386,377,[  32.4624 -125.4691],2010-03-07 18:27:12.419,[  32.4624 -125.4691],2010-03-07 18:27:12.419,PA836,PT ARGUELLO,34.8,-120.5,528.3041015155787,tw48-30dBG_In-C,16,val,98
2387,506,[  32.8194 -119.8275],2010-03-29 18:04:13.381,[  32.8194 -119.8275],2010-03-29 18:04:13.381,PA836,PT ARGUELLO,34.8,-120.5,228.82776053641842,tw48-30dBG_In-C,16,val,98
2388,477,[13.1513 77.2055],2010-03-25 04:43:00.086,[ 5.6992 75.6185],2010-03-25 04:45:02.966,TM308,TRIVANDRUM,8.54,76.87,344.7407140623601,tw48-30dBG_In-C,16,val,98
2389,450,[ 35.4549 -75.7125],2010-03-20 15:10:13.502,[ 35.4549 -75.7125],2010-03-20 15:10:13.502,WP937,WALLOPS IS,37.9,-75.5,272.54246968024944,tw48-30dBG_In-C,16,val,98
2390,81,[ 28.5873 111.1118],2010-01-15 02:39:24.762,[ 28.5873 111.1118],2010-01-15 02:39:24.762,WU430,WUHAN,30.5,114.4,382.61144334381004,tw48-30dBG_In-C,16,val,98
2391,26,[-10.5426 -10.7701],2010-04-05 10:21:03.127,[-10.5426 -10.7701],2010-04-05 10:21:03.127,AS00Q,ASCENSION ISLAND,-7.95,-14.399999999999977,491.71735587085215,tw48-30dBG_In-C,17,val,98
2392,33,[ -4.6199 -17.0594],2010-04-06 10:49:33.550,[ -4.6199 -17.0594],2010-04-06 10:49:33.550,AS00Q,ASCENSION ISLAND,-7.95,-14.399999999999977,472.74470343345166,tw48-30dBG_In-C,17,val,98
2393,33,[38.3529 17.4175],2010-04-06 08:59:43.676,[38.3529 17.4175],2010-04-06 08:59:43.676,AT138,ATHENS,38.0,23.5,533.0300622663078,tw48-30dBG_In-C,17,val,98
2394,44,[39.0588 27.0481],2010-04-08 08:21:47.738,[39.0588 27.0481],2010-04-08 08:21:47.738,AT138,ATHENS,38.0,23.5,330.300553579613,tw48-30dBG_In-C,17,val,98
2395,102,[38.3267 24.9174],2010-04-18 08:29:17.973,[38.3267 24.9174],2010-04-18 08:29:17.973,AT138,ATHENS,38.0,23.5,129.13298171738063,tw48-30dBG_In-C,17,val,98
2396,35,[  38.5349 -105.0459],2010-04-06 17:09:43.497,[  38.5349 -105.0459],2010-04-06 17:09:43.497,BC840,BOULDER,40.0,-105.30000000000001,164.37371344048404,tw48-30dBG_In-C,17,val,98
2397,348,[  37.3335 -103.5421],2010-05-31 17:00:43.615,[  37.3335 -103.5421],2010-05-31 17:00:43.615,BC840,BOULDER,40.0,-105.30000000000001,333.4570043434877,tw48-30dBG_In-C,17,val,98
2398,370,[  38.928  -108.7134],2010-06-04 17:22:43.464,[  38.928  -108.7134],2010-06-04 17:22:43.464,BC840,BOULDER,40.0,-105.30000000000001,316.3135765852505,tw48-30dBG_In-C,17,val,98
2399,34,[-19.3071 -44.7378],2010-04-06 12:31:36.457,[-26.7378 -46.4846],2010-04-06 12:33:39.337,CAJ2M,CACHOEIRA PAULISTA,-22.7,-45.0,378.2539223768699,tw48-30dBG_In-C,17,val,98
2400,35,[ 29.2561 -83.0883],2010-04-06 15:34:16.350,[ 29.2561 -83.0883],2010-04-06 15:34:16.350,EG931,EGLIN AFB,30.5,-86.5,356.8160313012744,tw48-30dBG_In-C,17,val,98
2401,339,[ 29.1328 -90.6884],2010-05-29 16:02:45.692,[ 29.1328 -90.6884],2010-05-29 16:02:45.692,EG931,EGLIN AFB,30.5,-86.5,431.69119188837914,tw48-30dBG_In-C,17,val,98
2402,347,[ 28.0564 -81.5297],2010-05-31 15:25:16.468,[ 28.0564 -81.5297],2010-05-31 15:25:16.468,EG931,EGLIN AFB,30.5,-86.5,553.2809069377099,tw48-30dBG_In-C,17,val,98
2403,369,[ 29.6567 -86.7716],2010-06-04 15:47:16.318,[ 29.6567 -86.7716],2010-06-04 15:47:16.318,EG931,EGLIN AFB,30.5,-86.5,97.34431379303575,tw48-30dBG_In-C,17,val,98
2404,33,[40.0371 -6.5724],2010-04-06 10:37:16.270,[32.6165 -8.7027],2010-04-06 10:39:19.150,EA036,EL ARENOSILLO,37.1,-6.699999999999989,326.7793038841965,tw48-30dBG_In-C,17,val,98
2405,34,[ -4.4191 -41.5197],2010-04-06 12:27:30.697,[ -4.4191 -41.5197],2010-04-06 12:27:30.697,FZA0M,FORTALEZA,-3.9,-38.39999999999998,350.76202651603455,tw48-30dBG_In-C,17,val,98
2406,31,[ 21.0583 110.9608],2010-04-06 02:32:27.298,[ 21.0583 110.9608],2010-04-06 02:32:27.298,HA419,HAINAN,19.4,109.0,275.41034238528715,tw48-30dBG_In-C,17,val,98
2407,209,[ 20.3177 105.0854],2010-05-06 02:54:28.066,[ 20.3177 105.0854],2010-05-06 02:54:28.066,HA419,HAINAN,19.4,109.0,421.9098133367474,tw48-30dBG_In-C,17,val,98
2408,351,[ 20.3209 105.113 ],2010-06-01 02:53:27.263,[ 20.3209 105.113 ],2010-06-01 02:53:27.263,HA419,HAINAN,19.4,109.0,419.19260075571646,tw48-30dBG_In-C,17,val,98
2409,339,[ -7.9378 -74.3281],2010-05-29 14:34:56.607,[-15.3827 -75.9291],2010-05-29 14:36:59.487,JI91J,JICAMARCA,-12.0,-76.80000000000001,387.7248054318251,tw48-30dBG_In-C,17,val,98
2410,43,[  7.201 166.354],2010-04-07 22:42:30.560,[  7.201 166.354],2010-04-07 22:42:30.560,KJ609,KWAJALEIN,9.0,167.2,220.6555532383437,tw48-30dBG_In-C,17,val,98
2411,196,[ 13.9266 167.7483],2010-05-03 22:39:57.812,[  6.4739 166.1563],2010-05-03 22:42:00.692,KJ609,KWAJALEIN,9.0,167.2,303.51501021793536,tw48-30dBG_In-C,17,val,98
2412,102,[-25.0867  34.9355],2010-04-18 07:08:44.413,[-25.0867  34.9355],2010-04-18 07:08:44.413,MU12K,MADIMBO,-22.39,30.88,510.1538363578321,tw48-30dBG_In-C,17,val,98
2413,28,[  32.4877 -123.712 ],2010-04-05 18:19:16.003,[  32.4877 -123.712 ],2010-04-05 18:19:16.003,PA836,PT ARGUELLO,34.8,-120.5,393.04079721152385,tw48-30dBG_In-C,17,val,98
2414,339,[ 21.657  -67.9878],2010-05-29 14:26:48.546,[ 21.657  -67.9878],2010-05-29 14:26:48.546,PRJ18,RAMEY,18.5,-67.10000000000002,363.07694913050796,tw48-30dBG_In-C,17,val,98
2415,369,[ 22.1831 -64.0822],2010-06-04 14:11:19.171,[ 14.8295 -65.7363],2010-06-04 14:13:20.477,PRJ18,RAMEY,18.5,-67.10000000000002,433.21245008604507,tw48-30dBG_In-C,17,val,98
2416,34,[ -4.4191 -41.5197],2010-04-06 12:27:30.697,[ -4.4191 -41.5197],2010-04-06 12:27:30.697,SAA0K,SAOLUIS,-2.6,-44.19999999999999,359.72252254507055,tw48-30dBG_In-C,17,val,98
2417,38,[ 6.8361 75.809 ],2010-04-07 04:44:30.607,[ 6.8361 75.809 ],2010-04-07 04:44:30.607,TM308,TRIVANDRUM,8.54,76.87,222.63362037082175,tw48-30dBG_In-C,17,val,98
2418,190,[ 6.182  75.6249],2010-05-03 04:44:00.042,[ 6.182  75.6249],2010-05-03 04:44:00.042,TM308,TRIVANDRUM,8.54,76.87,295.97038002323,tw48-30dBG_In-C,17,val,98
2419,351,[ 7.2184 77.755 ],2010-06-01 04:35:03.820,[ 7.2184 77.755 ],2010-06-01 04:35:03.820,TM308,TRIVANDRUM,8.54,76.87,176.34490329247487,tw48-30dBG_In-C,17,val,98
2420,366,[ 6.5584 79.508 ],2010-06-04 04:27:34.269,[ 6.5584 79.508 ],2010-06-04 04:27:34.269,TM308,TRIVANDRUM,8.54,76.87,364.8305432779315,tw48-30dBG_In-C,17,val,98
2421,493,[ 7.0512 77.8744],2010-06-27 04:33:34.272,[ 7.0512 77.8744],2010-06-27 04:33:34.272,TM308,TRIVANDRUM,8.54,76.87,199.12071433410546,tw48-30dBG_In-C,17,val,98
2422,27,[ 36.1953 -73.6832],2010-04-05 15:02:13.382,[ 36.1953 -73.6832],2010-04-05 15:02:13.382,WP937,WALLOPS IS,37.9,-75.5,248.84272196068628,tw48-30dBG_In-C,17,val,98
2423,35,[ 36.6851 -81.0858],2010-04-06 15:32:13.470,[ 36.6851 -81.0858],2010-04-06 15:32:13.470,WP937,WALLOPS IS,37.9,-75.5,512.1681100696404,tw48-30dBG_In-C,17,val,98
2424,85,[ 35.4882 -75.7961],2010-04-15 15:09:43.918,[ 35.4882 -75.7961],2010-04-15 15:09:43.918,WP937,WALLOPS IS,37.9,-75.5,269.4761129365559,tw48-30dBG_In-C,17,val,98
2425,347,[ 35.4883 -79.5674],2010-05-31 15:23:13.588,[ 35.4883 -79.5674],2010-05-31 15:23:13.588,WP937,WALLOPS IS,37.9,-75.5,450.953035929111,tw48-30dBG_In-C,17,val,98
2426,381,[ 36.0375 -75.6269],2010-06-06 15:07:43.526,[ 36.0375 -75.6269],2010-06-06 15:07:43.526,WP937,WALLOPS IS,37.9,-75.5,207.4073944200722,tw48-30dBG_In-C,17,val,98
2427,489,[ 35.4265 -79.4333],2010-06-26 15:21:43.041,[ 35.4265 -79.4333],2010-06-26 15:21:43.041,WP937,WALLOPS IS,37.9,-75.5,445.71815556217075,tw48-30dBG_In-C,17,val,98
2428,31,[ 28.5011 112.7441],2010-04-06 02:30:24.418,[ 28.5011 112.7441],2010-04-06 02:30:24.418,WU430,WUHAN,30.5,114.4,274.00623459495785,tw48-30dBG_In-C,17,val,98
2429,168,[ -5.2503 -14.8261],2010-08-04 10:36:03.418,[ -5.2503 -14.8261],2010-08-04 10:36:03.418,AS00Q,ASCENSION ISLAND,-7.95,-14.399999999999977,303.85992475623596,tw48-30dBG_In-C,18,val,98
2430,168,[37.4942 19.5204],2010-08-04 08:46:17.641,[37.4942 19.5204],2010-08-04 08:46:17.641,AT138,ATHENS,38.0,23.5,354.3654223124959,tw48-30dBG_In-C,18,val,98
2431,168,[39.4121 -4.4077],2010-08-04 10:23:46.138,[39.4121 -4.4077],2010-08-04 10:23:46.138,EA036,EL ARENOSILLO,37.1,-6.699999999999989,325.7939276347379,tw48-30dBG_In-C,18,val,98
2432,277,[  7.1075 165.3401],2010-09-07 22:41:00.556,[  7.1075 165.3401],2010-09-07 22:41:00.556,KJ609,KWAJALEIN,9.0,167.2,293.6171697507807,tw48-30dBG_In-C,18,val,98
2433,167,[-23.7941  30.1004],2010-08-04 07:25:09.094,[-23.7941  30.1004],2010-08-04 07:25:09.094,MU12K,MADIMBO,-22.39,30.88,175.3126761441085,tw48-30dBG_In-C,18,val,98
2434,298,[32.7077 28.0944],2010-09-14 08:06:21.549,[32.7077 28.0944],2010-09-14 08:06:21.549,NI135,NICOSIA,35.03,33.16,534.1372394110919,tw48-30dBG_In-C,18,val,98
2435,2,[ 35.4331 -75.6149],2010-07-02 15:06:14.034,[ 35.4331 -75.6149],2010-07-02 15:06:14.034,WP937,WALLOPS IS,37.9,-75.5,274.49843568849275,tw48-30dBG_In-C,18,val,98
2436,246,[  38.5574 -108.6942],2010-11-17 17:15:42.930,[  38.5574 -108.6942],2010-11-17 17:15:42.930,BC840,BOULDER,40.0,-105.30000000000001,333.2561029633063,tw48-30dBG_In-C,19,val,98
2437,246,[ 29.3784 -86.7084],2010-11-17 15:40:14.545,[ 29.3784 -86.7084],2010-11-17 15:40:14.545,EG931,EGLIN AFB,30.5,-86.5,126.32256789387276,tw48-30dBG_In-C,19,val,98
2438,126,[ -7.2852 -78.2541],2010-10-23 14:45:23.660,[-14.7847 -79.8598],2010-10-23 14:47:27.422,JI91J,JICAMARCA,-12.0,-76.80000000000001,453.21392832458895,tw48-30dBG_In-C,19,val,98
2439,271,[  7.0236 164.6504],2010-11-21 22:40:30.866,[  7.0236 164.6504],2010-11-21 22:40:30.866,KJ609,KWAJALEIN,9.0,167.2,356.5124682698788,tw48-30dBG_In-C,19,val,98
2440,124,[32.7765 28.6946],2010-10-23 08:02:22.133,[32.7765 28.6946],2010-10-23 08:02:22.133,NI135,NICOSIA,35.03,33.16,482.23055616314554,tw48-30dBG_In-C,19,val,98
2441,59,[  33.0958 -125.9642],2010-10-11 18:21:44.871,[  33.0958 -125.9642],2010-10-11 18:21:44.871,PA836,PT ARGUELLO,34.8,-120.5,538.3745326622637,tw48-30dBG_In-C,19,val,98
2442,127,[  31.447  -118.6687],2010-10-23 17:50:45.295,[  31.447  -118.6687],2010-10-23 17:50:45.295,PA836,PT ARGUELLO,34.8,-120.5,409.9656912817668,tw48-30dBG_In-C,19,val,98
2443,211,[13.1488 77.1597],2010-11-11 04:34:29.805,[ 5.6959 75.5761],2010-11-11 04:36:32.685,TM308,TRIVANDRUM,8.54,76.87,346.9753496201369,tw48-30dBG_In-C,19,val,98
2444,307,[ -5.718  -17.9327],2006-03-15 11:24:32.210,[ -5.718  -17.9327],2006-03-15 11:24:32.210,AS00Q,ASCENSION ISLAND,-7.95,-14.399999999999977,462.2748254111778,tw48-30dBG_In-D,0,val,98
2445,317,[ -3.9177 -16.0234],2006-03-18 11:17:56.718,[-11.3612 -17.6108],2006-03-18 11:19:59.598,AS00Q,ASCENSION ISLAND,-7.95,-14.399999999999977,482.9707055295845,tw48-30dBG_In-D,0,val,98
2446,316,[38.3141 18.3801],2006-03-18 09:28:16.610,[38.3141 18.3801],2006-03-18 09:28:16.610,AT138,ATHENS,38.0,23.5,448.9602777860198,tw48-30dBG_In-D,0,val,98
2447,326,[37.7826 19.7498],2006-03-21 09:22:19.443,[37.7826 19.7498],2006-03-21 09:22:19.443,AT138,ATHENS,38.0,23.5,329.9539551743945,tw48-30dBG_In-D,0,val,98
2448,317,[-18.8171 -43.7707],2006-03-18 13:00:05.294,[-26.2443 -45.5213],2006-03-18 13:02:08.174,CAJ2M,CACHOEIRA PAULISTA,-22.7,-45.0,397.6225607894529,tw48-30dBG_In-D,0,val,98
2449,318,[ 28.1519 -82.4466],2006-03-18 16:03:15.188,[ 28.1519 -82.4466],2006-03-18 16:03:15.188,EG931,EGLIN AFB,30.5,-86.5,471.73063429047187,tw48-30dBG_In-D,0,val,98
2450,93,[39.5055 -8.6855],2006-01-23 11:17:15.613,[39.5055 -8.6855],2006-01-23 11:17:15.613,EA036,EL ARENOSILLO,37.1,-6.699999999999989,318.66720112876396,tw48-30dBG_In-D,0,val,98
2451,307,[38.9184 -7.4746],2006-03-15 11:12:14.930,[38.9184 -7.4746],2006-03-15 11:12:14.930,EA036,EL ARENOSILLO,37.1,-6.699999999999989,213.2794144676818,tw48-30dBG_In-D,0,val,98
2452,317,[40.3676 -5.4979],2006-03-18 11:05:45.108,[33.1215 -7.6133],2006-03-18 11:07:45.198,EA036,EL ARENOSILLO,37.1,-6.699999999999989,377.9946224621303,tw48-30dBG_In-D,0,val,98
2453,317,[ -3.9363 -40.5376],2006-03-18 12:55:59.534,[ -3.9363 -40.5376],2006-03-18 12:55:59.534,FZA0M,FORTALEZA,-3.9,-38.39999999999998,237.16932703950567,tw48-30dBG_In-D,0,val,98
2454,200,[ 20.8399 107.3281],2006-02-21 03:18:57.501,[ 20.8399 107.3281],2006-02-21 03:18:57.501,HA419,HAINAN,19.4,109.0,236.86394787144536,tw48-30dBG_In-D,0,val,98
2455,105,[ 33.2214 130.4124],2006-01-27 01:55:20.826,[ 33.2214 130.4124],2006-01-27 01:55:20.826,IC437,I-CHEON,37.14,127.54,507.8767667289263,tw48-30dBG_In-D,0,val,98
2456,93,[7.64   8.0007],2006-01-23 09:47:59.630,[7.64   8.0007],2006-01-23 09:47:59.630,IL008,ILORIN,8.5,4.5,397.0875200330805,tw48-30dBG_In-D,0,val,98
2457,105,[ 33.2214 130.4124],2006-01-27 01:55:20.826,[ 33.2214 130.4124],2006-01-27 01:55:20.826,JJ433,JEJU,33.43,126.3,382.76242254075066,tw48-30dBG_In-D,0,val,98
2458,41,[  6.8148 165.2254],2006-01-08 23:18:29.243,[  6.8148 165.2254],2006-01-08 23:18:29.243,KJ609,KWAJALEIN,9.0,167.2,326.0851883137788,tw48-30dBG_In-D,0,val,98
2459,144,[  5.1143 169.7967],2006-02-05 22:59:29.382,[  5.1143 169.7967],2006-02-05 22:59:29.382,KJ609,KWAJALEIN,9.0,167.2,518.4249996558594,tw48-30dBG_In-D,0,val,98
2460,206,[  6.2558 169.9931],2006-02-21 22:59:29.732,[  6.2558 169.9931],2006-02-21 22:59:29.732,KJ609,KWAJALEIN,9.0,167.2,433.41857326341375,tw48-30dBG_In-D,0,val,98
2461,197,[-23.4906  31.7829],2006-02-20 07:54:38.031,[-23.4906  31.7829],2006-02-20 07:54:38.031,MU12K,MADIMBO,-22.39,30.88,153.37920406697089,tw48-30dBG_In-D,0,val,98
2462,316,[-17.7318  30.0074],2006-03-18 08:05:39.723,[-25.1602  28.2757],2006-03-18 08:07:42.603,MU12K,MADIMBO,-22.39,30.88,406.3134287149447,tw48-30dBG_In-D,0,val,98
2463,326,[-18.0172  31.4727],2006-03-21 07:59:38.461,[-25.4452  29.7364],2006-03-21 08:01:41.341,MU12K,MADIMBO,-22.39,30.88,359.0531530450196,tw48-30dBG_In-D,0,val,98
2464,208,[33.1657 29.2077],2006-02-22 08:40:21.118,[33.1657 29.2077],2006-02-22 08:40:21.118,NI135,NICOSIA,35.03,33.16,418.77054283069236,tw48-30dBG_In-D,0,val,98
2465,352,[32.7947 29.0578],2006-03-26 08:40:50.872,[32.7947 29.0578],2006-03-26 08:40:50.872,NI135,NICOSIA,35.03,33.16,452.7891166741249,tw48-30dBG_In-D,0,val,98
2466,32,[  33.0267 -122.8859],2006-01-06 18:48:13.747,[  33.0267 -122.8859],2006-01-06 18:48:13.747,PA836,PT ARGUELLO,34.8,-120.5,295.539355914097,tw48-30dBG_In-D,0,val,98
2467,86,[  31.9879 -118.07  ],2006-01-21 18:28:13.707,[  31.9879 -118.07  ],2006-01-21 18:28:13.707,PA836,PT ARGUELLO,34.8,-120.5,385.5429053589383,tw48-30dBG_In-D,0,val,98
2468,99,[  32.2984 -124.1304],2006-01-25 18:52:45.759,[  32.2984 -124.1304],2006-01-25 18:52:45.759,PA836,PT ARGUELLO,34.8,-120.5,436.47509587685704,tw48-30dBG_In-D,0,val,98
2469,180,[  33.2692 -120.8803],2006-02-16 18:40:44.061,[  33.2692 -120.8803],2006-02-16 18:40:44.061,PA836,PT ARGUELLO,34.8,-120.5,173.7868081959546,tw48-30dBG_In-D,0,val,98
2470,216,[  33.3873 -125.4608],2006-02-23 18:59:12.636,[  33.3873 -125.4608],2006-02-23 18:59:12.636,PA836,PT ARGUELLO,34.8,-120.5,482.99221625093276,tw48-30dBG_In-D,0,val,98
2471,305,[  31.4418 -116.8262],2006-03-13 18:23:13.987,[  31.4418 -116.8262],2006-03-13 18:23:13.987,PA836,PT ARGUELLO,34.8,-120.5,506.36572293287537,tw48-30dBG_In-D,0,val,98
2472,317,[ -3.9363 -40.5376],2006-03-18 12:55:59.534,[ -3.9363 -40.5376],2006-03-18 12:55:59.534,SAA0K,SAOLUIS,-2.6,-44.19999999999999,432.8710562128554,tw48-30dBG_In-D,0,val,98
2473,145,[ 7.4414 72.2483],2006-02-06 05:31:01.565,[ 7.4414 72.2483],2006-02-06 05:31:01.565,TM308,TRIVANDRUM,8.54,76.87,523.3658579835308,tw48-30dBG_In-D,0,val,98
2474,200,[ 6.2069 79.6025],2006-02-21 05:01:01.625,[ 6.2069 79.6025],2006-02-21 05:01:01.625,TM308,TRIVANDRUM,8.54,76.87,397.60362875646047,tw48-30dBG_In-D,0,val,98
